harm_one,harm_two,harm_three,harm_four,harm_five
0.544039428,0.367401955,0.036050105,0.032001213,0.020507299
0.229474141,0.458401403,0.068217803,0.160073434,0.08383322
0.181511173,0.517677418,0.176950466,0.066518411,0.057342531
0.19107338,0.552208366,0.15221236,0.07497208,0.029533815
0.177997244,0.60390211,0.11721941,0.08832538,0.012555856
0.191811512,0.618007208,0.106945918,0.074290511,0.008944851
0.211986539,0.591768076,0.109625798,0.074040604,0.012578983
0.224236782,0.580808306,0.105554215,0.075083702,0.014316994
0.262967478,0.542915311,0.10540555,0.072399765,0.016311896
0.286630527,0.522262045,0.102809943,0.073447227,0.014850258
0.322380402,0.49682365,0.096935903,0.071935268,0.011924778
0.346141652,0.474537544,0.092190924,0.07729752,0.00983236
0.370037253,0.454420879,0.087387658,0.074445638,0.013708572
0.39289801,0.437352618,0.082735012,0.078717615,0.008296744
0.40590284,0.434169656,0.078115224,0.07200664,0.009805639
0.433233533,0.413989481,0.072571128,0.066178157,0.0140277
0.428483346,0.424818552,0.065987162,0.06810705,0.01260389
0.466586541,0.396628155,0.05761545,0.061842178,0.017327676
0.472259608,0.39637734,0.05235379,0.06262534,0.016383923
0.387859526,0.489430297,0.037779269,0.057854529,0.02707638
0.27159099,0.459781186,0.085881084,0.104747966,0.077998773
0.285098692,0.512720645,0.119256307,0.044620997,0.03830336
0.251691663,0.573066624,0.088814856,0.055337439,0.031089417
0.241271929,0.594275344,0.077115556,0.056003623,0.031333548
0.255063582,0.584203304,0.078657453,0.048519956,0.033555705
0.26339191,0.559826344,0.084217616,0.05840721,0.034156919
0.283843448,0.530552236,0.090210424,0.062059717,0.033334175
0.316886861,0.494210698,0.089744334,0.065285828,0.03387228
0.340856923,0.475759538,0.087955083,0.065551641,0.029876815
0.377968651,0.439315194,0.088643941,0.065232665,0.028839549
0.400464334,0.426030433,0.085387978,0.062106869,0.026010385
0.432953145,0.398958632,0.079069114,0.062445904,0.026573205
0.446821932,0.389326022,0.076484748,0.06163157,0.025735728
0.468979484,0.371343139,0.071163007,0.059744138,0.028770231
0.485037581,0.355842013,0.072749251,0.05783104,0.028540115
0.513216494,0.3437731,0.068478641,0.049287919,0.025243846
0.525712301,0.339408861,0.061588429,0.046016175,0.027274235
0.409359621,0.445039796,0.049742699,0.060895793,0.034962092
0.327106896,0.420653857,0.124532622,0.065404117,0.062302508
0.331796417,0.491196859,0.096472303,0.053335004,0.027199418
0.29439883,0.534618628,0.079139351,0.069674636,0.022168555
0.283450007,0.553774902,0.081479466,0.056503585,0.02479204
0.299830371,0.524612207,0.097482389,0.048035702,0.030039331
0.305006456,0.507640675,0.100232421,0.056111358,0.03100909
0.328317015,0.47706473,0.110284568,0.05399531,0.030338377
0.345895691,0.455605788,0.115074447,0.056642242,0.026781833
0.375330645,0.426414426,0.115842286,0.057721363,0.02469128
0.409580411,0.401116035,0.113209758,0.055411149,0.020682646
0.439663337,0.375929414,0.108627932,0.055075902,0.020703416
0.464369705,0.352784029,0.107180058,0.052993886,0.022672322
0.48624048,0.338734513,0.096406374,0.054491951,0.024126683
0.510109457,0.311920317,0.104452817,0.053542648,0.019974761
0.528158741,0.304524391,0.08862343,0.056408903,0.022284536
0.561977467,0.282759732,0.088481047,0.047654129,0.019127625
0.5667588,0.289515458,0.08121031,0.041246013,0.021269419
0.567793285,0.284966903,0.069252013,0.064247002,0.013740797
0.248762305,0.46157063,0.082031265,0.133212397,0.074423403
0.200702318,0.513590343,0.161813172,0.076795663,0.047098504
0.185773619,0.564503498,0.131722843,0.093089638,0.024910401
0.176621834,0.607493895,0.109209205,0.093003393,0.013671673
0.182795069,0.616028002,0.103937159,0.08513176,0.012108011
0.195296421,0.596223076,0.101450658,0.092275659,0.014754186
0.217409562,0.57718946,0.101611878,0.087381433,0.016407667
0.256450951,0.537316246,0.10174101,0.085519667,0.018972125
0.280563765,0.52898549,0.093554853,0.078408684,0.018487208
0.329456006,0.494637919,0.089770371,0.071900761,0.014234943
0.342246772,0.490062481,0.083454013,0.071848117,0.012388618
0.378509318,0.4645879,0.075981012,0.070120678,0.010801091
0.402917509,0.443180825,0.075250871,0.063506388,0.015144407
0.419050955,0.42449332,0.073672084,0.068248387,0.014535254
0.439232131,0.419018445,0.068297799,0.059654204,0.013797421
0.454908149,0.404784175,0.060119361,0.06376826,0.016420054
0.476093325,0.394259092,0.054893701,0.062796398,0.011957484
0.489932105,0.368209415,0.05200688,0.075731337,0.014120263
0.111997413,0.771081832,0.036594772,0.038533221,0.041792763
0.291310979,0.384086508,0.15876597,0.081980591,0.083855951
0.348093355,0.425512025,0.142329598,0.035537545,0.048527476
0.356018183,0.465263933,0.090835604,0.057649972,0.030232308
0.342508438,0.49901783,0.058471651,0.070230103,0.029771977
0.361154951,0.503698961,0.041431866,0.06002523,0.033688993
0.374284395,0.484076319,0.042138118,0.064173418,0.035327751
0.360899336,0.495157267,0.0407441,0.071129349,0.032069947
0.374103851,0.474183077,0.048681745,0.070816846,0.03221448
0.369747905,0.477685081,0.053704718,0.074229472,0.024632824
0.39463878,0.449969201,0.059445109,0.074594072,0.021352839
0.404171585,0.437466464,0.063446194,0.072167489,0.022748268
0.427465128,0.415829447,0.065926998,0.069161965,0.021616462
0.45092485,0.390730301,0.067956131,0.067683797,0.022704921
0.462307499,0.384461709,0.065624296,0.063350569,0.024255926
0.336277857,0.562705733,0.048870421,0.032515066,0.019630922
0.215348166,0.514901514,0.065113371,0.102337385,0.102299564
0.280311881,0.439003066,0.158095837,0.043130661,0.079458556
0.298175248,0.47438975,0.12677676,0.041997504,0.058660738
0.27655314,0.523618767,0.104653639,0.04512663,0.050047824
0.274584886,0.546450849,0.091759935,0.03747187,0.04973246
0.283392552,0.538161272,0.08531188,0.042513161,0.050621135
0.291519167,0.528847476,0.081666435,0.048677037,0.049289884
0.3185721,0.501825281,0.079623886,0.050974844,0.049003889
0.336725643,0.490562862,0.073135843,0.052130647,0.047445005
0.369539055,0.461676058,0.071636288,0.053955578,0.043193021
0.402564649,0.437726374,0.066574182,0.050545491,0.042589303
0.428893878,0.415232225,0.064344295,0.051967923,0.039561679
0.45567568,0.40425061,0.054978058,0.047332313,0.03776334
0.478564135,0.387488222,0.050004734,0.047976374,0.035966535
0.493928238,0.372572265,0.052314601,0.043085769,0.038099127
0.51665803,0.3645623,0.039839479,0.043943199,0.034996991
0.536221275,0.352572024,0.03311655,0.040792757,0.037297393
0.543020149,0.345438905,0.041001126,0.040532578,0.030007242
0.186199156,0.689890523,0.048562536,0.040215739,0.035132046
0.200418141,0.479344673,0.161621262,0.101293348,0.057322576
0.203081944,0.53937794,0.166620442,0.059864937,0.031054737
0.187353993,0.59669839,0.133118803,0.078605634,0.004223181
0.17300293,0.616567711,0.113672771,0.087169416,0.009587172
0.18722026,0.601992234,0.11629524,0.079655216,0.014837049
0.194955081,0.577277032,0.122754198,0.08766716,0.017346529
0.209962067,0.559296204,0.125454607,0.091403496,0.013883626
0.237486193,0.533323136,0.123182634,0.091717054,0.014290983
0.263734619,0.518531895,0.117936779,0.088199457,0.01159725
0.30759073,0.477229358,0.117184488,0.087852684,0.01014274
0.32417846,0.478870501,0.105262757,0.081306155,0.010382126
0.345510307,0.460948345,0.102748266,0.080384422,0.010408661
0.386018537,0.426756142,0.095577162,0.076268359,0.0153798
0.393798166,0.42747706,0.090163547,0.071600681,0.016960545
0.416994343,0.413788555,0.082824685,0.071506956,0.014885461
0.428953373,0.410041834,0.077148077,0.065858104,0.017998613
0.477675396,0.35366688,0.071856408,0.079291093,0.017510223
0.219176717,0.505209597,0.066830833,0.126630351,0.082152502
0.229315535,0.478606628,0.16428526,0.062054093,0.065738484
0.210097655,0.524827007,0.14731991,0.069188665,0.048566762
0.189466824,0.576105726,0.129304019,0.065741392,0.039382038
0.180712764,0.600341675,0.123200709,0.056438156,0.039306695
0.202605367,0.575179853,0.120404855,0.062658757,0.039151168
0.228927865,0.556126024,0.114245093,0.061920806,0.038780212
0.261499523,0.525670848,0.113157341,0.060296194,0.039376093
0.289328195,0.504596245,0.108552093,0.05932906,0.038194407
0.317694102,0.485285669,0.103348541,0.058612313,0.035059375
0.348217391,0.465507623,0.097515885,0.057486962,0.031272139
0.365491806,0.457370315,0.090264346,0.054610641,0.032262893
0.393982907,0.438505607,0.084547348,0.052568868,0.030395269
0.401107082,0.43638971,0.07955962,0.051881969,0.03106162
0.424920037,0.417378543,0.078165691,0.045700416,0.033835313
0.439699138,0.42240113,0.064519885,0.04187525,0.031504598
0.468116301,0.410563892,0.059639162,0.037952184,0.023728461
0.484080489,0.392910023,0.055356375,0.047151216,0.020501897
0.353157597,0.387631632,0.056806159,0.099743427,0.102661185
0.399055077,0.404456078,0.100368882,0.035187989,0.060931974
0.472710165,0.387457106,0.066200855,0.035647729,0.037984144
0.388254833,0.458250042,0.080661066,0.043144021,0.029690038
0.349689956,0.506233229,0.082987252,0.027237101,0.033852463
0.348401231,0.484293351,0.092484801,0.035664426,0.039156191
0.357824289,0.468461187,0.098583752,0.036435675,0.038695097
0.378374984,0.440564707,0.102563195,0.038926903,0.03957021
0.402348943,0.419838047,0.101972278,0.040659567,0.035181165
0.441300462,0.383965483,0.101287891,0.040772077,0.032674088
0.455025346,0.376275857,0.100241476,0.038259268,0.030198054
0.493086737,0.340442098,0.095616582,0.044805067,0.026049516
0.524018379,0.319440516,0.090262196,0.037535778,0.028743131
0.543033489,0.30970094,0.085126801,0.037487799,0.024650971
0.560775575,0.29211473,0.084218914,0.037487216,0.025403565
0.57214983,0.289394254,0.076927509,0.032078362,0.029450045
0.597455181,0.271474101,0.075998404,0.028116854,0.026955461
0.403238829,0.488941638,0.045644258,0.043729488,0.018445786
0.293816384,0.384026098,0.088931184,0.115153886,0.118072448
0.34215052,0.391338701,0.154393482,0.042776152,0.069341145
0.323378005,0.441323305,0.116414088,0.060064314,0.058820288
0.302561385,0.49467019,0.090292196,0.057181902,0.055294326
0.304486524,0.519929991,0.07362796,0.043350191,0.058605335
0.314083063,0.51156962,0.058403213,0.052306604,0.0636375
0.315208392,0.519454543,0.05084213,0.052331538,0.062163397
0.337457464,0.501852771,0.044913289,0.055158028,0.060618448
0.352004578,0.499399993,0.036564608,0.056593105,0.055437716
0.379165725,0.482073678,0.032240144,0.056051651,0.050468802
0.406778712,0.462734131,0.030218318,0.053264443,0.047004396
0.434446418,0.442727929,0.033839732,0.048632922,0.040353
0.463073882,0.422812625,0.026517886,0.049020439,0.038575168
0.478032426,0.410036516,0.027969017,0.046635587,0.037326454
0.502052083,0.38674504,0.027216039,0.041885582,0.042101256
0.517406744,0.37922679,0.0276441,0.040356058,0.035366308
0.512545689,0.383486088,0.030198069,0.039707299,0.034062855
0.539189575,0.362412058,0.028054894,0.037957485,0.032385988
0.502279126,0.37076206,0.052547022,0.056079204,0.018332588
0.145581504,0.663574987,0.058928864,0.07851103,0.053403615
0.302140278,0.477461772,0.101596513,0.045032361,0.073769075
0.314884182,0.521243139,0.07178242,0.043711438,0.048378822
0.290516915,0.56419578,0.057934501,0.050255357,0.037097446
0.28729928,0.588089091,0.054397253,0.037377765,0.032836611
0.302411745,0.566278399,0.059625816,0.038502492,0.033181549
0.309293187,0.55593741,0.063023442,0.039187712,0.032558249
0.340092516,0.526610237,0.065149678,0.035826982,0.032320586
0.359318926,0.505007693,0.066909527,0.039412762,0.029351092
0.386337533,0.478413364,0.0683455,0.04040087,0.026502733
0.415441198,0.451988359,0.066952866,0.040842313,0.024775264
0.433080614,0.442494481,0.064627804,0.038335126,0.021461975
0.461452615,0.41416027,0.064542446,0.037207538,0.022637131
0.469920759,0.413193555,0.0592846,0.035077224,0.022523862
0.491216367,0.392470003,0.058313789,0.035898085,0.022101756
0.500208863,0.386377648,0.056208367,0.033678054,0.023527068
0.51388731,0.373145053,0.055581543,0.031686074,0.025700021
0.342914639,0.557297624,0.053704038,0.028751563,0.017332136
0.127155329,0.645538709,0.06178411,0.100622718,0.064899134
0.189358189,0.509769575,0.176009649,0.064412738,0.060449849
0.223542619,0.557231734,0.151780361,0.045785698,0.021659588
0.216452193,0.586204155,0.127255767,0.06420667,0.005881215
0.215218316,0.58434328,0.120104146,0.070499906,0.009834352
0.227362895,0.564805532,0.126776998,0.0696624,0.011392176
0.240269797,0.539199974,0.129435972,0.077447986,0.013646271
0.272476774,0.506952449,0.129445668,0.077287237,0.013837871
0.295497083,0.48359858,0.125793805,0.081462501,0.013648031
0.328524396,0.457684516,0.12004739,0.081519963,0.012223734
0.357670945,0.43253167,0.116651331,0.081199725,0.011946328
0.382795431,0.417936782,0.110797659,0.078126778,0.010343349
0.409475747,0.399189739,0.104084362,0.075264609,0.011985544
0.424709422,0.391011738,0.097014047,0.071479646,0.015785146
0.444899151,0.373346823,0.093013984,0.072747738,0.015992305
0.437360765,0.368241656,0.080577531,0.068385138,0.04543491
0.488377021,0.32265879,0.095342949,0.065663742,0.027957499
0.149929461,0.678493333,0.062669436,0.043351812,0.065555958
0.298633445,0.436059104,0.103240347,0.120785408,0.041281696
0.290875943,0.482467811,0.149174716,0.068230176,0.009251353
0.257736154,0.51944187,0.120700996,0.088414938,0.013706041
0.231837929,0.575354562,0.100826392,0.070639259,0.021341858
0.235491477,0.581223479,0.090798631,0.065154567,0.027331846
0.242205226,0.575108972,0.08352986,0.070031324,0.029124619
0.266629784,0.560491919,0.078927426,0.066271401,0.027679469
0.299702614,0.531548237,0.075970486,0.066896837,0.025881826
0.324709053,0.516386019,0.070468946,0.064928968,0.023507014
0.368926372,0.487792309,0.063743335,0.059056122,0.020481862
0.387289402,0.487558138,0.057103313,0.054335468,0.013713678
0.430458847,0.457743978,0.051104918,0.046387568,0.014304689
0.441803712,0.443968757,0.046421452,0.050134502,0.017671576
0.470842893,0.416116944,0.050987796,0.044360641,0.017691726
0.482328105,0.411994212,0.041233277,0.046261275,0.018183131
0.503629323,0.40578038,0.031720117,0.042772068,0.016098113
0.376205534,0.519564791,0.036744928,0.039887487,0.027597259
0.141604511,0.708400426,0.035629569,0.059636432,0.054729063
0.255264784,0.438427244,0.094719547,0.105395655,0.106192771
0.210045315,0.500873142,0.18004985,0.038380348,0.070651346
0.192958738,0.545036442,0.155186519,0.052877898,0.053940402
0.175784383,0.600358152,0.132115469,0.052061736,0.039680261
0.180342851,0.619643036,0.121728663,0.04000447,0.03828098
0.184769526,0.613122344,0.115764426,0.048091269,0.038252435
0.206751299,0.598626426,0.108467441,0.046822438,0.039332397
0.238825413,0.572104759,0.10064128,0.046974606,0.041453941
0.269125012,0.550594372,0.09258824,0.047959902,0.039732474
0.303349651,0.526920688,0.08487531,0.04673882,0.038115531
0.332239161,0.503349987,0.081999648,0.048922422,0.033488782
