harm_one,harm_two,harm_three,harm_four,harm_five,label
0.657684882,0.230437736,0.079728121,0.018246897,0.013902363,1
0.665641663,0.22017910500000001,0.083057741,0.014805961,0.016315528,1
0.684131829,0.211156023,0.082630061,0.010739814,0.011342273,1
0.694736431,0.205702542,0.084052694,0.003861412,0.011646921,1
0.696544236,0.205300633,0.089427977,0.004371422,0.004355731,1
0.702915452,0.199429337,0.081808651,0.006017656,0.009828903,1
0.722175506,0.172297122,0.091539667,0.006925049,0.007062656,1
0.7265356,0.166299504,0.088245627,0.007425511,0.011493759,1
0.715753212,0.169294708,0.097811028,0.010132823,0.007008228,1
0.709319412,0.17051161,0.101641578,0.007721432,0.010805967,1
0.710606988,0.168460056,0.098293102,0.012142534,0.01049732,1
0.675307013,0.184965742,0.093790728,0.031463613,0.014472903,1
0.350644934,0.35259651,0.239623848,0.045442587,0.011692121,1
0.313984933,0.358587876,0.2558087,0.059822016,0.011796475,1
0.312851938,0.365802811,0.244311484,0.059282808,0.017750959,1
0.312019854,0.386115679,0.2209595,0.058623565,0.022281402,1
0.33558983,0.391995702,0.200072679,0.053658998,0.018682791,1
0.365183551,0.386299354,0.186010471,0.048350487,0.014156137,1
0.381671906,0.385947857,0.164316248,0.050341557,0.017722433,1
0.393819062,0.397156239,0.144894005,0.048797692,0.015333001,1
0.405049703,0.401999716,0.133536556,0.04525325,0.014160774,1
0.435456684,0.385669129,0.132349823,0.038764624,0.00775974,1
0.459089879,0.373682028,0.130972608,0.033000731,0.003254754,1
0.473592893,0.364494925,0.131499526,0.025891546,0.00452111,1
0.484157368,0.35983742,0.129368357,0.017827408,0.008809447,1
0.503501633,0.345246296,0.124650269,0.01658174,0.010020062,1
0.509280578,0.334321824,0.123725757,0.024268874,0.008402968,1
0.515951649,0.329165662,0.118092278,0.023492344,0.013298067,1
0.529024786,0.326872526,0.110621665,0.019203407,0.014277616,1
0.538428649,0.327661426,0.102775755,0.016858443,0.014275728,1
0.561912799,0.309902955,0.100850009,0.01715026,0.010183978,1
0.571953473,0.299193568,0.096730014,0.017874316,0.014248628,1
0.586124957,0.290557749,0.090541764,0.017464087,0.015311444,1
0.599803105,0.279402739,0.091303917,0.014488045,0.015002193,1
0.616255282,0.269895161,0.086613496,0.012703506,0.014532554,1
0.628895598,0.261852254,0.087818222,0.011473146,0.009960781,1
0.633690185,0.258642955,0.087485962,0.011966457,0.008214441,1
0.638151596,0.25261274,0.082699679,0.017371599,0.009164387,1
0.643161262,0.243242125,0.085417988,0.0180296,0.010149025,1
0.646162859,0.241120273,0.085520064,0.016447633,0.010749171,1
0.649500399,0.241595656,0.084583675,0.016825004,0.007495266,1
0.637450793,0.242361326,0.092906454,0.017916186,0.009365241,1
0.640677214,0.240305103,0.089057851,0.020402358,0.009557474,1
0.646406627,0.227120043,0.093830737,0.021133794,0.011508799,1
0.654368956,0.22999259,0.090209145,0.017113659,0.008315649,1
0.264182342,0.415602237,0.186351472,0.052168721,0.081695228,1
0.28396249,0.388648291,0.267403561,0.048964721,0.011020937,1
0.292060919,0.353475416,0.283478907,0.058325859,0.012658899,1
0.307488109,0.356641967,0.261645368,0.060184513,0.014040043,1
0.326227696,0.373656409,0.227169085,0.059935971,0.013010839,1
0.365676558,0.358321661,0.197986515,0.059546062,0.018469205,1
0.403408968,0.343206192,0.174721681,0.055211029,0.02345213,1
0.432164201,0.340903919,0.148677911,0.049911837,0.028342132,1
0.4524656,0.347234478,0.134971685,0.041507845,0.023820392,1
0.472795036,0.348121112,0.127429747,0.034885079,0.016769027,1
0.497510768,0.33954843,0.122920904,0.026079333,0.013940565,1
0.524253908,0.32392111,0.121731368,0.018399143,0.011694471,1
0.54714907,0.307869642,0.121650042,0.013826488,0.009504759,1
0.559880207,0.296136508,0.122725342,0.012467511,0.008790433,1
0.558998997,0.294372914,0.121907959,0.013116972,0.011603159,1
0.560709303,0.279793313,0.12574516,0.019757008,0.013995216,1
0.575907706,0.272570397,0.120720651,0.017944503,0.012856743,1
0.579971609,0.274360885,0.114868178,0.015331609,0.015467719,1
0.591249968,0.268957994,0.110493741,0.012540509,0.016757788,1
0.606553002,0.262146573,0.108112364,0.008911425,0.014276637,1
0.609176181,0.258828402,0.107226251,0.005448603,0.019320562,1
0.610100111,0.253691187,0.111099933,0.007575633,0.017533135,1
